Datetime,District,Ward,Temperature,Consumption,Total,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total
02-04-2023,Chikmanglore,Koppa,31.57708624,209.2419338,746.0874382,sringeri,26.9,185.92,202.76,tarikere,22.34,143.1,184.68,nrpura,20.01899465,185.0862789,279.1958054
03-04-2023,Chikmanglore,Koppa,33.35523093,215.6308133,630.4505683,sringeri,28.35,177.34,222.95,tarikere,23.33,136.15,182.62,nrpura,29.85274869,356.9010607,377.763018
04-04-2023,Chikmanglore,Koppa,33.53868296,192.1763724,594.6659451,sringeri,31.19,170.92,188.64,tarikere,33.21,117.61,131.24,nrpura,41.41027098,117.9455335,150.5182231
05-04-2023,Chikmanglore,Koppa,32.77832957,216.7549946,633.9711619,sringeri,21.3,174.12,212.25,tarikere,42.03,150.5,170.95,nrpura,28.07079507,252.6129072,311.9129825
06-04-2023,Chikmanglore,Koppa,31.59851447,189.9480873,633.5829613,sringeri,20.02,128.25,156.07,tarikere,43.83,193.51,211.56,nrpura,37.85030422,229.7836365,305.4630566
07-04-2023,Chikmanglore,Koppa,31.63720999,198.3003948,918.4746179,sringeri,20.84,109.54,157.9,tarikere,23.3,114.1,153.59,nrpura,24.96582215,423.3778668,468.2401298
08-04-2023,Chikmanglore,Koppa,34.1554843,227.6586082,813.2849177,sringeri,27.94,116.27,143.94,tarikere,42.76,115.55,164.37,nrpura,26.94049229,443.9057443,471.0021303
09-04-2023,Chikmanglore,Koppa,31.87952342,191.0559282,995.9952263,sringeri,43.96,105.29,112.5,tarikere,28.7,191.54,233.09,nrpura,27.65521561,354.2462124,412.321307
10-04-2023,Chikmanglore,Koppa,30.14523061,203.7604111,877.8022228,sringeri,32.39,160.6,172.76,tarikere,33.95,173.46,195.26,nrpura,41.44310239,482.9564399,556.6555584
11-04-2023,Chikmanglore,Koppa,32.22336674,212.8621765,803.289116,sringeri,38.56,148.12,174.53,tarikere,42.22,126.7,171.81,nrpura,20.76533299,207.9727389,278.3238964
12-04-2023,Chikmanglore,Koppa,32.65759954,190.2638095,750.8864735,sringeri,33.06,195.37,203.55,tarikere,32.97,174.27,203.99,nrpura,33.32095086,464.2012106,506.3439182
13-04-2023,Chikmanglore,Koppa,29.78765992,208.5782439,619.9104301,sringeri,26.85,158.99,200.14,tarikere,36.29,165.56,178.97,nrpura,37.41978037,462.8999143,499.6900763
14-04-2023,Chikmanglore,Koppa,31.50645036,198.4064655,552.3108236,sringeri,33.64,106.17,130.86,tarikere,38.25,168.02,211.32,nrpura,40.17769908,420.3059586,485.6119921
15-04-2023,Chikmanglore,Koppa,31.78428515,197.2217173,731.5645225,sringeri,38.57,171.1,174.82,tarikere,29.84,138.99,155.03,nrpura,28.79757244,442.3469096,484.7148734
16-04-2023,Chikmanglore,Koppa,33.6440453,201.3103401,838.9161364,sringeri,33.05,150.91,185.95,tarikere,44.37,141.77,158.12,nrpura,33.09535037,276.1070378,308.0488541
17-04-2023,Chikmanglore,Koppa,35.00523187,211.8630343,906.0868183,sringeri,37.14,133.82,182.02,tarikere,24.65,137.95,167.92,nrpura,42.00941948,211.9654562,250.5420627
18-04-2023,Chikmanglore,Koppa,33.48063152,193.6256649,585.1666746,sringeri,38.01,180.54,183.73,tarikere,35.94,118.74,131.55,nrpura,43.71545156,477.7659063,539.4633983
19-04-2023,Chikmanglore,Koppa,36.27832829,211.1894567,856.5902461,sringeri,43.87,159.2,163.22,tarikere,37.37,176.88,183.99,nrpura,26.83696987,119.0641245,180.24244
20-04-2023,Chikmanglore,Koppa,32.13321252,194.5367835,1008.183948,sringeri,44.52,122.74,131.38,tarikere,28.72,106.06,146.01,nrpura,24.74332629,171.2760812,253.2007147
21-04-2023,Chikmanglore,Koppa,34.01668708,202.8031638,976.0830264,sringeri,26.14,139.48,168.54,tarikere,41.61,137.94,177.28,nrpura,30.44345073,121.6915104,200.1106899
22-04-2023,Chikmanglore,Koppa,32.88343706,220.1006799,860.3023245,sringeri,24.17,170.36,179.12,tarikere,39.06,191.77,203.61,nrpura,43.52902081,115.2465947,153.6396342
23-04-2023,Chikmanglore,Koppa,34.88147805,200.2104569,964.5902362,sringeri,41.53,180.44,185.75,tarikere,24.9,181.59,192.55,nrpura,21.05672492,314.8956229,351.9511791
24-04-2023,Chikmanglore,Koppa,34.41891602,202.3106072,1024.825686,sringeri,31.12,169.09,191.46,tarikere,32.9,155.94,162.36,nrpura,33.21663944,249.4782787,345.1128822
25-04-2023,Chikmanglore,Koppa,29.77579049,220.1077901,1014.569531,sringeri,23.4,159.36,187.23,tarikere,44.59,154.28,180.71,nrpura,41.73009283,410.0908677,456.6131493
26-04-2023,Chikmanglore,Koppa,34.28400314,213.2642072,986.516863,sringeri,23.44,120.92,139.34,tarikere,29.77,160.82,194.29,nrpura,43.0593899,246.5210869,255.8059645
27-04-2023,Chikmanglore,Koppa,30.30691965,196.8385717,1052.216797,sringeri,24.21,174.27,204.74,tarikere,44.86,116.2,124.78,nrpura,39.55282769,419.3925559,509.1657825
28-04-2023,Chikmanglore,Koppa,32.58511209,195.1141266,718.0170271,sringeri,36.31,171.9,192.93,tarikere,36.43,135.54,168.6,nrpura,21.09942121,314.5528696,387.2183445
29-04-2023,Chikmanglore,Koppa,33.47548964,211.0506032,940.4029493,sringeri,24.39,112.07,116.35,tarikere,35.09,118.92,134.53,nrpura,39.87643895,303.1619758,400.2131549
30-04-2023,Chikmanglore,Koppa,33.80630474,197.0358628,905.9958497,sringeri,30.32,157.93,168.36,tarikere,38.29,173.85,189.61,nrpura,23.74665975,496.1574531,499.2469125
01-05-2023,Chikmanglore,Koppa,31.56220875,190.0721618,896.3971467,sringeri,25.59,190.29,233.59,tarikere,33.84,153.87,201.91,nrpura,30.01878552,153.8571068,167.9247784
02-05-2023,Chikmanglore,Koppa,32.09405606,204.5748705,655.6102951,sringeri,42.74,130.53,157.34,tarikere,25.08,104.36,114.71,nrpura,20.28491664,341.8127914,366.7994965
03-05-2023,Chikmanglore,Koppa,33.58469002,217.9303329,972.4552454,sringeri,21.01,184.17,206.86,tarikere,41.67,146.94,160.17,nrpura,23.23162873,237.4386914,284.5949794
04-05-2023,Chikmanglore,Koppa,31.32369504,213.1707234,798.442626,sringeri,36.81,172.85,181.28,tarikere,42.59,127.41,137.47,nrpura,37.91752929,147.2933164,244.1463713
05-05-2023,Chikmanglore,Koppa,33.84166754,204.840336,923.1471522,sringeri,44.94,152.48,177.63,tarikere,30.16,166.53,184.69,nrpura,31.63987011,151.6135749,191.3914057
06-05-2023,Chikmanglore,Koppa,32.26888782,220.9403218,1024.06776,sringeri,41.06,155.16,183.15,tarikere,39.45,105.02,112.88,nrpura,25.6857417,102.3887289,164.5523187
07-05-2023,Chikmanglore,Koppa,32.93231774,199.7213989,693.9834687,sringeri,38.26,174.68,222.8,tarikere,20.04,191.13,195.35,nrpura,34.25560535,248.2872388,326.0963122
08-05-2023,Chikmanglore,Koppa,34.04544443,206.5044774,772.843219,sringeri,38.15,100.14,103.51,tarikere,26.64,113.47,140.67,nrpura,40.65064485,498.3373089,557.2183088
09-05-2023,Chikmanglore,Koppa,33.49264187,216.2132527,824.4978127,sringeri,43.29,174.2,175.57,tarikere,24.67,135.16,143.09,nrpura,21.44516782,427.9436495,500.5540352
10-05-2023,Chikmanglore,Koppa,30.34075345,202.0851203,870.1786254,sringeri,23.41,183.94,213.17,tarikere,40.31,127.41,168.46,nrpura,41.52985183,265.2705745,270.1508507
11-05-2023,Chikmanglore,Koppa,31.58076395,196.884907,850.0560455,sringeri,20.31,174.92,179.43,tarikere,26.31,106.5,154.57,nrpura,40.52848301,411.8692962,424.8156548
12-05-2023,Chikmanglore,Koppa,31.39346109,196.4303565,896.0504915,sringeri,39.76,174,197.94,tarikere,32.06,154.27,157.28,nrpura,30.98371578,389.7914667,467.0607703
13-05-2023,Chikmanglore,Koppa,32.47286421,213.1046952,873.980023,sringeri,21.17,174.73,192.72,tarikere,35.56,174.03,195.5,nrpura,37.61710601,328.0862429,409.7972001
14-05-2023,Chikmanglore,Koppa,32.58859048,193.7758471,968.2372934,sringeri,30.79,120.8,146.77,tarikere,30.79,116.17,123.07,nrpura,44.51832748,178.0699455,192.7929569
15-05-2023,Chikmanglore,Koppa,34.15808111,199.5229109,629.9275508,sringeri,23.86,169.13,183.1,tarikere,31.67,184.79,200.53,nrpura,35.45355261,420.4353279,486.9680743
16-05-2023,Chikmanglore,Koppa,34.77136337,196.9896254,592.2633552,sringeri,38.91,179.92,226.53,tarikere,39.46,125.3,173.66,nrpura,29.60427048,103.1684642,105.3944092
17-05-2023,Chikmanglore,Koppa,32.60546579,225.2443551,786.4564574,sringeri,27.26,138.81,156.84,tarikere,37.56,132.66,157.55,nrpura,29.4633855,225.8793725,249.8922565
18-05-2023,Chikmanglore,Koppa,32.56862948,203.3532493,620.0057722,sringeri,28.38,106.12,122.9,tarikere,26.77,105.49,135.82,nrpura,21.94173628,363.3410842,430.9466957
19-05-2023,Chikmanglore,Koppa,32.73198979,190.5521128,661.4694386,sringeri,27.63,191.28,232.3,tarikere,28.46,103.07,107.28,nrpura,28.6343993,442.3450678,502.0758576
20-05-2023,Chikmanglore,Koppa,33.01811925,221.783805,831.4324995,sringeri,37.67,191.65,197.35,tarikere,29.88,177.15,208.29,nrpura,39.85997288,308.8074763,396.5154992
21-05-2023,Chikmanglore,Koppa,32.9141079,214.3870311,881.5639081,sringeri,23.91,109.39,129.12,tarikere,34.71,140.06,141.1,nrpura,35.77873074,261.6336174,264.0873678
22-05-2023,Chikmanglore,Koppa,33.14522964,200.2613835,1048.154672,sringeri,28.26,169.88,188.23,tarikere,38.13,112.82,162.54,nrpura,34.10119996,271.2734355,318.1267219
23-05-2023,Chikmanglore,Koppa,30.91107751,211.5735048,972.3935216,sringeri,30.69,134.78,135.8,tarikere,29.73,149.31,171.52,nrpura,20.2763445,311.9726121,354.9560626
24-05-2023,Chikmanglore,Koppa,30.17832187,205.7231537,885.641151,sringeri,38.9,129.42,153.35,tarikere,36.07,151.05,160.83,nrpura,22.66807691,389.6837939,466.3564618
25-05-2023,Chikmanglore,Koppa,33.42835257,224.5737846,637.2335176,sringeri,42.3,134.62,164.51,tarikere,43.09,114.61,123.35,nrpura,38.78200371,118.6185804,164.2654548
26-05-2023,Chikmanglore,Koppa,31.9231681,204.0006958,867.9835151,sringeri,39.95,147.56,193.55,tarikere,31.22,132.26,177.69,nrpura,20.98225835,322.2504337,370.3976305
27-05-2023,Chikmanglore,Koppa,32.60774235,219.7485001,769.2595063,sringeri,23.75,175.09,176.22,tarikere,44.81,147.2,179.2,nrpura,35.26361257,438.8160979,520.5716822
28-05-2023,Chikmanglore,Koppa,32.28434155,208.0072297,1067.343504,sringeri,41.14,184.93,218.51,tarikere,29.13,137.88,141.65,nrpura,38.50559032,108.5052066,180.0748415
29-05-2023,Chikmanglore,Koppa,34.04952691,215.5992823,862.5968013,sringeri,29.35,123.31,138.86,tarikere,24.06,138.25,142.96,nrpura,40.12803208,366.8317005,407.9215772
30-05-2023,Chikmanglore,Koppa,32.46274327,217.6531335,586.3806708,sringeri,32.32,141.46,152.51,tarikere,43.04,113.37,124.81,nrpura,44.23205133,218.6352505,294.8070037
31-05-2023,Chikmanglore,Koppa,33.26038907,194.3137488,754.1118888,sringeri,23.5,147.47,186.61,tarikere,42.12,134.94,174.06,nrpura,31.79825709,160.3165761,244.7800518
01-06-2023,Chikmanglore,Koppa,32.39249505,206.3340757,964.7863835,sringeri,26.65,187.47,229.83,tarikere,29.57,151.09,167.98,nrpura,44.02677217,349.8494945,443.2549119
02-06-2023,Chikmanglore,Koppa,31.16998791,205.433944,714.5066781,sringeri,31.01,182.4,231.35,tarikere,34.66,171.27,198.27,nrpura,39.34705321,129.1215284,228.550274
03-06-2023,Chikmanglore,Koppa,31.74075496,198.0752594,944.86315,sringeri,32.91,175.96,198.9,tarikere,38.59,158.55,181.22,nrpura,44.95151515,138.3844164,218.6510939
04-06-2023,Chikmanglore,Koppa,33.0980525,215.3665945,710.1783668,sringeri,20.33,139.14,156.8,tarikere,22.44,160.92,189.58,nrpura,34.07580053,403.9211749,471.2367996
05-06-2023,Chikmanglore,Koppa,32.34112304,198.0361664,1016.352833,sringeri,43.52,113.04,133.5,tarikere,28.18,113.42,149.48,nrpura,26.59843125,363.2592613,425.7862657
06-06-2023,Chikmanglore,Koppa,31.03583201,198.712851,605.0216035,sringeri,31.53,182.01,230.58,tarikere,43.9,198.94,215.28,nrpura,23.25972495,178.9383295,190.8726904
07-06-2023,Chikmanglore,Koppa,33.37226567,192.7887378,672.3296772,sringeri,30.43,179.08,187.95,tarikere,42.66,138.29,161.45,nrpura,27.54104449,193.3583545,208.6927881
08-06-2023,Chikmanglore,Koppa,33.91222345,207.7669499,1040.924113,sringeri,36.34,130.44,176.85,tarikere,39.63,129.19,169.3,nrpura,42.12208504,475.8464948,558.507106
09-06-2023,Chikmanglore,Koppa,30.90650083,204.183487,839.1529113,sringeri,38.3,111.9,141.33,tarikere,29.34,184.55,204.75,nrpura,34.67492091,133.4940258,226.6187729
10-06-2023,Chikmanglore,Koppa,36.36511698,203.4802878,894.5333476,sringeri,21,114.65,134.58,tarikere,23.61,199.44,220.82,nrpura,21.57036019,330.9596397,371.60646
11-06-2023,Chikmanglore,Koppa,32.45174131,212.4030258,956.8225736,sringeri,37.22,143.93,173.69,tarikere,23.88,164.39,212.02,nrpura,32.459324,445.8242563,454.1442621
12-06-2023,Chikmanglore,Koppa,35.14243559,217.44326,1029.397913,sringeri,42.35,146.36,194.31,tarikere,20.1,109.58,128.25,nrpura,37.46469814,274.8271224,354.7880124
13-06-2023,Chikmanglore,Koppa,32.60269718,212.4798458,1012.434926,sringeri,41.63,160.19,176.58,tarikere,30.11,199.76,235.64,nrpura,41.16533506,180.9161613,216.6985963
14-06-2023,Chikmanglore,Koppa,33.52564538,201.9824945,1074.680673,sringeri,29.83,107.13,140.76,tarikere,38.44,143.89,153.08,nrpura,33.78876233,227.9184051,286.0223429
15-06-2023,Chikmanglore,Koppa,35.40166532,204.271319,969.7291752,sringeri,36.7,193.89,217.07,tarikere,27.74,188.89,223.34,nrpura,36.00946632,477.4235014,547.5261544
16-06-2023,Chikmanglore,Koppa,32.07484029,203.5379091,1020.131744,sringeri,24.56,163.69,184.85,tarikere,34.65,158.44,183.72,nrpura,32.60249399,394.6501248,427.0384256
17-06-2023,Chikmanglore,Koppa,32.19381672,217.5990417,686.2198857,sringeri,39.19,196.78,203.03,tarikere,44.13,180.86,196.98,nrpura,20.18319355,247.6420744,341.3592897
18-06-2023,Chikmanglore,Koppa,31.7307281,197.452532,958.2628802,sringeri,27.83,175.65,207.89,tarikere,22.82,151.45,187.95,nrpura,38.63958761,464.9847459,508.1360637
19-06-2023,Chikmanglore,Koppa,31.72437254,213.8697879,696.6009323,sringeri,21.75,105.05,144.8,tarikere,44.92,113.08,128.11,nrpura,35.88709931,108.1943389,119.6850643
20-06-2023,Chikmanglore,Koppa,31.24105709,200.8119541,656.5569843,sringeri,42.22,190.46,213.99,tarikere,39.27,107.25,133.06,nrpura,35.59483242,364.8164925,459.7685164
21-06-2023,Chikmanglore,Koppa,33.52552228,206.6093115,661.3248608,sringeri,39.86,137.25,176.93,tarikere,32.52,111.89,160.67,nrpura,32.68728839,356.1129445,394.5298903
22-06-2023,Chikmanglore,Koppa,33.06053986,191.1478607,851.4005401,sringeri,35.32,117.95,147.16,tarikere,29.74,180.8,212.49,nrpura,39.00262466,449.4928891,523.9852633
23-06-2023,Chikmanglore,Koppa,32.0971475,210.4219088,794.8927511,sringeri,20.82,108.85,137.12,tarikere,39.87,149.85,188.9,nrpura,28.74844029,332.271132,397.1050256
24-06-2023,Chikmanglore,Koppa,32.74991828,204.5876134,693.7460367,sringeri,25.85,155.42,196.8,tarikere,36.61,104.83,119.3,nrpura,36.83278011,237.4678867,325.5721714
25-06-2023,Chikmanglore,Koppa,32.56951356,215.3097454,962.4107573,sringeri,32.43,101,108.92,tarikere,36.54,196.19,220.51,nrpura,28.43345566,165.8532,233.4284298
26-06-2023,Chikmanglore,Koppa,33.99947679,210.4818519,570.8776381,sringeri,23.37,103.74,116.4,tarikere,22.8,158.55,193.94,nrpura,36.95028065,312.3909968,380.7201355
27-06-2023,Chikmanglore,Koppa,33.52475174,215.2788084,876.7754461,sringeri,37.89,112.85,122.5,tarikere,21.69,180.98,187.42,nrpura,43.39388199,275.4635022,362.6745086
28-06-2023,Chikmanglore,Koppa,30.24139868,185.7721109,571.1743112,sringeri,39.11,157.17,204.77,tarikere,20.7,156.86,178.31,nrpura,26.06873733,108.5006737,124.9197365
29-06-2023,Chikmanglore,Koppa,32.96412819,199.2475749,788.2601142,sringeri,35.53,151.69,198,tarikere,38.2,148.96,196.96,nrpura,31.1656645,142.9710867,184.5107533
30-06-2023,Chikmanglore,Koppa,31.48898734,192.5121288,1081.858638,sringeri,26.98,140.62,156.76,tarikere,35.66,139.15,188.9,nrpura,41.30428738,417.3080738,429.8126812
01-07-2023,Chikmanglore,Koppa,36.11458349,195.4171575,596.2520351,sringeri,42.12,186.09,193.25,tarikere,32.2,192.02,217.05,nrpura,39.97847071,146.3212559,206.4723088
02-07-2023,Chikmanglore,Koppa,32.18770393,185.7935867,285.6609967,sringeri,40.21,112.68,144.68,tarikere,29.83,130.36,133.13,nrpura,20.79346707,298.4661596,310.6572619
03-07-2023,Chikmanglore,Koppa,30.70327102,211.734486,397.2578423,sringeri,30.26,132.24,149.85,tarikere,22.96,181.93,222.62,nrpura,39.2798646,316.8603377,349.1967948
04-07-2023,Chikmanglore,Koppa,33.27796615,197.0379438,513.4286434,sringeri,39.59,111.02,117.02,tarikere,23.27,197.1,200.16,nrpura,41.06220276,429.9051574,489.3697597
05-07-2023,Chikmanglore,Koppa,30.41948829,213.9172236,491.0818081,sringeri,44.82,183.79,192.82,tarikere,38.73,188.63,220.77,nrpura,41.29852223,313.9160735,325.720515
06-07-2023,Chikmanglore,Koppa,34.32627319,222.0027962,572.0624699,sringeri,23.74,184.96,215.63,tarikere,38.72,165.08,189.04,nrpura,37.95540826,349.9069763,372.0329865
07-07-2023,Chikmanglore,Koppa,33.99119064,189.2272981,337.996642,sringeri,21.46,188.21,221.92,tarikere,30.23,150.26,173.16,nrpura,38.98758459,460.0925294,474.4599509
08-07-2023,Chikmanglore,Koppa,34.16212956,209.1360371,319.7809051,sringeri,38.96,197.99,230.9,tarikere,28.57,168.95,184.69,nrpura,40.26216908,334.670101,377.7415309
09-07-2023,Chikmanglore,Koppa,32.43910673,196.6873857,392.4300432,sringeri,39.31,106.56,146.12,tarikere,27.89,150.83,184.26,nrpura,38.08975397,413.9645169,475.5898252
10-07-2023,Chikmanglore,Koppa,33.7588477,207.4034235,389.4560519,sringeri,35.16,152.83,156.18,tarikere,33.59,127.53,157.28,nrpura,23.59793943,470.762155,533.6034372
11-07-2023,Chikmanglore,Koppa,33.47422257,204.1375802,309.8638189,sringeri,26.95,135.39,176.69,tarikere,31.3,110.42,149.8,nrpura,31.70857488,223.3539014,250.1328101
12-07-2023,Chikmanglore,Koppa,32.05594285,194.3501073,383.6385321,sringeri,30.28,151.21,161.13,tarikere,31.81,198.33,224.14,nrpura,28.32884534,332.7352241,410.0569834
13-07-2023,Chikmanglore,Koppa,33.21279611,210.1864433,292.4536214,sringeri,27.46,121.45,157.64,tarikere,21.59,144.2,158.23,nrpura,27.59871552,132.3733306,214.1252813
14-07-2023,Chikmanglore,Koppa,33.36617741,195.565986,499.8731224,sringeri,22.37,160.79,205.55,tarikere,25.21,162.07,195.19,nrpura,22.11854664,126.7880536,214.65795
15-07-2023,Chikmanglore,Koppa,32.8915487,201.4921453,419.2679152,sringeri,25.73,189.45,195.5,tarikere,34.61,177.41,205.83,nrpura,23.60656581,302.812889,345.5133391
16-07-2023,Chikmanglore,Koppa,35.41926071,202.486123,383.5337912,sringeri,44.18,129.96,174.49,tarikere,32.04,135.77,183.87,nrpura,30.70666322,395.4644039,484.2465789
17-07-2023,Chikmanglore,Koppa,32.42557993,214.6138306,373.3216561,sringeri,39.68,138.23,157.57,tarikere,26.85,127.92,177.16,nrpura,42.58283004,175.5022146,272.4701482
18-07-2023,Chikmanglore,Koppa,31.49849319,209.8639645,541.2333612,sringeri,39.39,157.7,192.61,tarikere,40.03,123.34,163.93,nrpura,44.86262934,385.986042,387.1501879
19-07-2023,Chikmanglore,Koppa,32.69358353,209.2659385,339.9356522,sringeri,32.71,109.74,120.86,tarikere,33.73,189.64,210.21,nrpura,29.42537998,258.5800244,348.3937434
20-07-2023,Chikmanglore,Koppa,30.51893438,227.2879362,557.8494216,sringeri,28.33,140.18,185.55,tarikere,34.11,105.27,151.08,nrpura,40.24852764,391.21448,457.7687712
21-07-2023,Chikmanglore,Koppa,30.77311658,222.8969287,505.9444317,sringeri,20.56,108.15,154.74,tarikere,33.7,101.04,145.65,nrpura,37.2703339,393.607825,400.2300733
22-07-2023,Chikmanglore,Koppa,33.48625209,201.5518501,366.5137614,sringeri,21.45,140.72,163.31,tarikere,30.35,140.16,178.01,nrpura,36.20752649,185.4872891,198.5694766
23-07-2023,Chikmanglore,Koppa,32.33434219,197.4073167,408.5611343,sringeri,36.6,144.24,146.02,tarikere,38.31,156.78,180.75,nrpura,33.67325895,198.5902049,219.6232532
24-07-2023,Chikmanglore,Koppa,30.30532723,192.7797842,308.9288411,sringeri,41.45,104.17,123.17,tarikere,37.39,171.14,200.02,nrpura,22.62058762,134.2290824,135.4654004
25-07-2023,Chikmanglore,Koppa,33.36857216,211.6673887,496.0810461,sringeri,38.71,126.36,141.19,tarikere,27.61,190.91,222.19,nrpura,22.79930321,237.6879423,261.8444136
26-07-2023,Chikmanglore,Koppa,34.21282725,195.8443994,531.9206306,sringeri,39.66,175.49,206.16,tarikere,27.58,158.2,176.08,nrpura,35.806733,459.1539688,513.8259952
27-07-2023,Chikmanglore,Koppa,30.7007479,211.7525352,362.1553783,sringeri,38.75,115.5,128.6,tarikere,32.54,139.84,160.58,nrpura,31.9789535,113.3216657,118.5652261
28-07-2023,Chikmanglore,Koppa,32.7803019,219.0462913,418.2943422,sringeri,41.69,155.21,192.08,tarikere,20.5,182.13,228.15,nrpura,39.36252639,365.3462968,366.3739401
29-07-2023,Chikmanglore,Koppa,28.29383357,198.8394993,524.5931695,sringeri,37.58,112.51,131.68,tarikere,25.59,102.71,104.06,nrpura,38.05824296,412.0261377,468.963933
30-07-2023,Chikmanglore,Koppa,32.42344432,187.6014296,352.9323155,sringeri,39.77,155.01,170.86,tarikere,22.18,101.5,149.38,nrpura,29.55439109,480.3850324,511.2291211
31-07-2023,Chikmanglore,Koppa,31.58423831,205.6100482,410.6438629,sringeri,24.31,172.93,183.74,tarikere,33.01,177.25,217.23,nrpura,32.37135934,100.774032,137.4234645
01-08-2023,Chikmanglore,Koppa,30.0321168,215.8524646,324.8359948,sringeri,23.39,175.38,219.15,tarikere,33.81,117.07,126.69,nrpura,37.99009484,289.1559119,322.5078885
02-08-2023,Chikmanglore,Koppa,31.15432179,209.6731992,321.8216745,sringeri,37.2,147.5,154.8,tarikere,42.91,168.22,206.39,nrpura,29.34341945,178.2068261,198.5089478
03-08-2023,Chikmanglore,Koppa,33.22715481,201.6855053,364.777043,sringeri,30.56,186.49,222.79,tarikere,38.22,120.33,152.92,nrpura,20.75895834,215.5941696,241.4895098
04-08-2023,Chikmanglore,Koppa,33.78475333,210.3188913,559.2633602,sringeri,22.29,189.66,232.56,tarikere,26.92,121.78,143.45,nrpura,28.78181571,346.024492,403.0967194
05-08-2023,Chikmanglore,Koppa,33.1573815,225.5004107,585.5703134,sringeri,43.18,108.99,148.8,tarikere,26.1,199.19,202.27,nrpura,30.5266133,157.2655313,174.7627322
06-08-2023,Chikmanglore,Koppa,32.36300918,209.5014877,507.4406483,sringeri,28.05,153.46,159.75,tarikere,34.37,104.44,112.43,nrpura,34.35533885,204.5843748,232.9758302
07-08-2023,Chikmanglore,Koppa,29.72880729,210.6338808,556.7018154,sringeri,42.11,157.61,186.71,tarikere,29.24,193.02,201.8,nrpura,43.21721876,383.6283469,429.6383867
08-08-2023,Chikmanglore,Koppa,30.52782806,206.1420664,425.61044,sringeri,42.33,132.46,174.25,tarikere,20.25,160.44,174.17,nrpura,42.44146442,429.9970839,482.6906386
09-08-2023,Chikmanglore,Koppa,34.33607707,200.2027073,522.711779,sringeri,23.43,147.85,168.9,tarikere,33.7,186.39,204.33,nrpura,36.06709365,155.938679,221.3358623
10-08-2023,Chikmanglore,Koppa,33.36482218,200.937233,537.2318394,sringeri,23.13,146.54,188.68,tarikere,29.61,147.23,164.31,nrpura,37.62963723,111.3871435,129.2562338
11-08-2023,Chikmanglore,Koppa,32.03063321,206.8939704,438.6696617,sringeri,21.58,128.85,138.45,tarikere,28.37,168.98,195.14,nrpura,20.4878883,282.6907156,381.2995317
12-08-2023,Chikmanglore,Koppa,31.4820624,208.229945,343.3767247,sringeri,33.42,144.68,188.83,tarikere,36.1,119.19,133.28,nrpura,42.59485285,237.3294073,284.8093977
13-08-2023,Chikmanglore,Koppa,33.03964932,193.358446,482.9808104,sringeri,26.46,173.7,191.82,tarikere,41.04,126.37,140.59,nrpura,38.38553019,246.2672786,312.4007382
14-08-2023,Chikmanglore,Koppa,32.06392867,197.9298004,384.3812096,sringeri,40.86,193.64,214.46,tarikere,20.95,106.73,148.57,nrpura,27.07648047,179.992415,273.9334712
15-08-2023,Chikmanglore,Koppa,33.86646611,208.8265013,362.5074249,sringeri,25.72,164.95,171.67,tarikere,40.11,183.3,196.03,nrpura,24.7527702,467.0697337,516.3245673
16-08-2023,Chikmanglore,Koppa,33.38902305,191.9974726,279.1205008,sringeri,23.77,164.7,168.37,tarikere,24.34,178.58,203.49,nrpura,41.82684458,141.3021774,217.8453
17-08-2023,Chikmanglore,Koppa,31.26657755,189.6027594,395.3706988,sringeri,30.24,166.18,202.93,tarikere,26.11,178.13,187.21,nrpura,22.28763297,316.0055712,393.0171829
18-08-2023,Chikmanglore,Koppa,30.73204097,195.6699777,328.3584703,sringeri,33.36,148.25,193.93,tarikere,34.21,146.65,170.43,nrpura,41.96938622,462.256781,463.688094
19-08-2023,Chikmanglore,Koppa,31.26333828,199.5686569,418.0159571,sringeri,32.57,197.27,227.75,tarikere,21.51,196.57,204.51,nrpura,36.70785828,237.2055047,307.9213233
20-08-2023,Chikmanglore,Koppa,33.87466373,192.9774591,402.6246156,sringeri,22.54,193.59,207.87,tarikere,30.08,160.67,205.12,nrpura,23.71334256,195.6192464,212.4383258
21-08-2023,Chikmanglore,Koppa,32.97935461,230.2724358,455.3158937,sringeri,39.27,135.97,141.88,tarikere,33.77,125.5,161.52,nrpura,31.7885895,302.9539966,311.9146168
22-08-2023,Chikmanglore,Koppa,34.37259853,223.5789406,292.5256539,sringeri,28.95,149.13,197.57,tarikere,29.38,188.55,206.26,nrpura,30.26750592,245.025891,321.3532357
23-08-2023,Chikmanglore,Koppa,34.21939327,203.4102535,480.3646018,sringeri,42.83,108.77,137.05,tarikere,21.68,121.45,131.51,nrpura,37.01550205,409.9600133,426.5166747
24-08-2023,Chikmanglore,Koppa,32.67699436,204.0531995,342.2508635,sringeri,41.87,192.77,223.44,tarikere,23.07,129.79,166.04,nrpura,40.50681632,446.0132618,456.8510803
25-08-2023,Chikmanglore,Koppa,32.8172984,218.9498603,477.765391,sringeri,20.4,164.72,214.31,tarikere,37.56,196.86,213.74,nrpura,36.33458653,255.9796173,267.5462949
