Datetime,District,ward,Temperature,Consumption,Total,Season,Ward2,Ward2_Temperature,Ward2_Consumption,Ward2_Total,Ward3,Ward3_Temperature,Ward3_Consumption,Ward3_Total,Ward4,Ward4_Temperature,Ward4_Consumption,Ward4_Total,Ward5,Ward5_Temperature,Ward5_Consumption,Ward5_Total,Ward6,Ward6_Temperature,Ward6_Consumption,Ward6_Total
26-03-2023,Shivmogga,Thirthahalli,35.69485552,208.2589733,211.5752573,Summer,Sagara,32.66632868,122.1591247,168.8911173,Shikaripura,30.70161833,483.6562104,546.4676233,soraba,37.46,191.55,208.71,hosanagara,29.5,182.97,208.73,bhadravathi,23.1,137.87,359.8388965
27-03-2023,Shivmogga,Thirthahalli,32.6779897,189.8367827,190.810734,Summer,Sagara,22.05105786,187.7698608,273.7725778,Shikaripura,24.10076909,233.238859,242.9925514,soraba,29.41,116.28,151.22,hosanagara,32.73,184.18,228.89,bhadravathi,29.37,178.39,317.5242786
28-03-2023,Shivmogga,Thirthahalli,31.34237762,213.2376002,213.7323204,Summer,Sagara,36.54358276,187.4290021,223.5121605,Shikaripura,32.95273897,426.8773446,440.9056672,soraba,26.25,183.5,221.13,hosanagara,22.48,114.55,144.53,bhadravathi,37.72,180.87,297.4150431
29-03-2023,Shivmogga,Thirthahalli,34.27139127,221.9388212,222.6899234,Summer,Sagara,23.47126526,421.4274436,451.9498556,Shikaripura,42.8201031,335.0760392,416.2114419,soraba,43.08,161.18,204.46,hosanagara,40.71,142.83,160.4,bhadravathi,26.63,160.1,244.2847656
30-03-2023,Shivmogga,Thirthahalli,32.3061164,217.0158268,218.2333988,Summer,Sagara,40.44031064,321.8369862,338.8897839,Shikaripura,31.27288864,382.5791258,477.0849528,soraba,21.41,191.22,229.39,hosanagara,30.31,185.12,220.71,bhadravathi,21.08,119.44,286.2310139
31-03-2023,Shivmogga,Thirthahalli,32.29191036,203.3647482,203.9375949,Summer,Sagara,23.39279806,240.114276,282.1153197,Shikaripura,20.99055593,220.0981012,319.0893353,soraba,35.62,162.41,210.68,hosanagara,43.08,146.47,178.81,bhadravathi,25.78,119.63,342.3383532
01-04-2023,Shivmogga,Thirthahalli,31.86674802,205.1926384,205.319821,Summer,Sagara,26.30348656,459.8019098,480.5421677,Shikaripura,37.13611206,170.7661344,210.097135,soraba,39.65,161.48,173.49,hosanagara,21.18,106.96,145.95,bhadravathi,43.16,185.69,350.6319403
02-04-2023,Shivmogga,Thirthahalli,32.64910206,208.8277361,210.1063906,Summer,Sagara,22.79306451,435.5590595,488.4509205,Shikaripura,20.01899465,185.0862789,279.1958054,soraba,33.13,100.15,107.29,hosanagara,26.9,185.92,202.76,bhadravathi,22.34,143.1,314.9467836
03-04-2023,Shivmogga,Thirthahalli,34.91612287,200.9248082,199.1172042,Summer,Sagara,33.65649729,118.3320088,121.6458594,Shikaripura,29.85274869,356.9010607,377.763018,soraba,26.77,105.45,128.73,hosanagara,28.35,177.34,222.95,bhadravathi,23.33,136.15,372.5894715
04-04-2023,Shivmogga,Thirthahalli,32.35925968,229.0711556,231.8176526,Summer,Sagara,43.8273952,165.1241496,186.3903532,Shikaripura,41.41027098,117.9455335,150.5182231,soraba,29.82,157.05,184.94,hosanagara,31.19,170.92,188.64,bhadravathi,33.21,117.61,323.5632804
05-04-2023,Shivmogga,Thirthahalli,32.35507899,204.6476732,207.8324972,Summer,Sagara,26.72776131,342.6020757,411.7396196,Shikaripura,28.07079507,252.6129072,311.9129825,soraba,44.22,198.26,244.24,hosanagara,21.3,174.12,212.25,bhadravathi,42.03,150.5,373.4532551
06-04-2023,Shivmogga,Thirthahalli,33.55320139,191.4437346,195.2372136,Summer,Sagara,27.91336638,480.564346,578.6659689,Shikaripura,37.85030422,229.7836365,305.4630566,soraba,37.02,197.75,217.64,hosanagara,20.02,128.25,156.07,bhadravathi,43.83,193.51,277.3466086
07-04-2023,Shivmogga,Thirthahalli,31.81710959,208.7421839,213.002904,Summer,Sagara,36.28557326,266.1278936,310.3451643,Shikaripura,24.96582215,423.3778668,468.2401298,soraba,41.51,113.25,157.67,hosanagara,20.84,109.54,157.9,bhadravathi,23.3,114.1,285.3664838
08-04-2023,Shivmogga,Thirthahalli,30.96734156,189.1501681,187.9615737,Summer,Sagara,31.08797965,287.2365135,342.4457214,Shikaripura,26.94049229,443.9057443,471.0021303,soraba,23.28,121.71,164.43,hosanagara,27.94,116.27,143.94,bhadravathi,42.76,115.55,321.3940825
09-04-2023,Shivmogga,Thirthahalli,34.01386111,213.8630841,217.9839638,Summer,Sagara,41.7435804,163.4937002,191.1664154,Shikaripura,27.65521561,354.2462124,412.321307,soraba,42.82,145.28,154.49,hosanagara,43.96,105.29,112.5,bhadravathi,28.7,191.54,279.6879154
10-04-2023,Shivmogga,Thirthahalli,29.12082857,196.4388527,200.9851049,Summer,Sagara,41.73592843,120.9211709,179.3028261,Shikaripura,41.44310239,482.9564399,556.6555584,soraba,40.95,188.01,228.49,hosanagara,32.39,160.6,172.76,bhadravathi,33.95,173.46,223.7739352
11-04-2023,Shivmogga,Thirthahalli,32.65920993,200.485881,200.7249718,Summer,Sagara,26.4536356,397.5189034,493.1210518,Shikaripura,20.76533299,207.9727389,278.3238964,soraba,42.49,137.85,166.16,hosanagara,38.56,148.12,174.53,bhadravathi,42.22,126.7,275.7837282
12-04-2023,Shivmogga,Thirthahalli,29.30919447,196.5769526,198.2461684,Summer,Sagara,23.26313216,108.4356311,131.9234469,Shikaripura,33.32095086,464.2012106,506.3439182,soraba,39.1,160.71,186.88,hosanagara,33.06,195.37,203.55,bhadravathi,32.97,174.27,217.2408424
13-04-2023,Shivmogga,Thirthahalli,34.51159737,202.0523206,205.6588259,Summer,Sagara,37.86456267,467.9256281,478.7206967,Shikaripura,37.41978037,462.8999143,499.6900763,soraba,31.84,194.36,209.11,hosanagara,26.85,158.99,200.14,bhadravathi,36.29,165.56,283.3848126
14-04-2023,Shivmogga,Thirthahalli,30.93044616,200.9779216,199.2269016,Summer,Sagara,29.59335741,298.1857643,303.004706,Shikaripura,40.17769908,420.3059586,485.6119921,soraba,21.87,126.78,156.14,hosanagara,33.64,106.17,130.86,bhadravathi,38.25,168.02,380.8434361
15-04-2023,Shivmogga,Thirthahalli,31.41242579,197.0277501,197.9851991,Summer,Sagara,20.29750249,159.2639349,164.5257207,Shikaripura,28.79757244,442.3469096,484.7148734,soraba,32.3,110.71,154.22,hosanagara,38.57,171.1,174.82,bhadravathi,29.84,138.99,283.3570802
16-04-2023,Shivmogga,Thirthahalli,31.47438512,197.5886399,201.8687547,Summer,Sagara,44.41781534,261.9586852,361.3129307,Shikaripura,33.09535037,276.1070378,308.0488541,soraba,34.96,157.01,174.74,hosanagara,33.05,150.91,185.95,bhadravathi,44.37,141.77,254.1490719
17-04-2023,Shivmogga,Thirthahalli,31.22770178,204.6960832,209.3104315,Summer,Sagara,29.36414637,179.8603286,206.1165556,Shikaripura,42.00941948,211.9654562,250.5420627,soraba,26.07,167.15,184.43,hosanagara,37.14,133.82,182.02,bhadravathi,24.65,137.95,302.8362956
18-04-2023,Shivmogga,Thirthahalli,32.57195746,209.6643959,214.518748,Summer,Sagara,23.42681644,208.4715064,283.2487809,Shikaripura,43.71545156,477.7659063,539.4633983,soraba,33.45,122.06,137.07,hosanagara,38.01,180.54,183.73,bhadravathi,35.94,118.74,347.7535392
19-04-2023,Shivmogga,Thirthahalli,31.8253245,209.8867702,213.713478,Summer,Sagara,27.07550212,312.8605787,338.5568904,Shikaripura,26.83696987,119.0641245,180.24244,soraba,44.12,110.56,132.98,hosanagara,43.87,159.2,163.22,bhadravathi,37.37,176.88,246.2625505
20-04-2023,Shivmogga,Thirthahalli,33.42566812,198.892009,202.580584,Summer,Sagara,32.65771238,360.1315434,437.6778981,Shikaripura,24.74332629,171.2760812,253.2007147,soraba,37.5,119.41,138.98,hosanagara,44.52,122.74,131.38,bhadravathi,28.72,106.06,292.6920606
21-04-2023,Shivmogga,Thirthahalli,34.07738543,207.2539983,209.6918151,Summer,Sagara,36.64045275,485.6466006,581.4497381,Shikaripura,30.44345073,121.6915104,200.1106899,soraba,23.22,177.46,185.83,hosanagara,26.14,139.48,168.54,bhadravathi,41.61,137.94,253.5282728
22-04-2023,Shivmogga,Thirthahalli,33.03421421,206.4520787,204.9930081,Summer,Sagara,20.34112713,322.8218764,337.5809294,Shikaripura,43.52902081,115.2465947,153.6396342,soraba,35.18,159.76,189.29,hosanagara,24.17,170.36,179.12,bhadravathi,39.06,191.77,209.3703202
23-04-2023,Shivmogga,Thirthahalli,32.67342179,196.7146898,199.070165,Summer,Sagara,40.63743245,263.1309189,304.3321219,Shikaripura,21.05672492,314.8956229,351.9511791,soraba,24.28,144.33,183.92,hosanagara,41.53,180.44,185.75,bhadravathi,24.9,181.59,356.1352343
24-04-2023,Shivmogga,Thirthahalli,34.41418823,216.0797249,217.9760147,Summer,Sagara,28.13790017,218.3964528,259.4174964,Shikaripura,33.21663944,249.4782787,345.1128822,soraba,31.26,194.07,199.77,hosanagara,31.12,169.09,191.46,bhadravathi,32.9,155.94,270.0627246
25-04-2023,Shivmogga,Thirthahalli,34.06142555,206.0562204,206.920142,Summer,Sagara,21.72303297,194.3217023,260.8258261,Shikaripura,41.73009283,410.0908677,456.6131493,soraba,44.62,153.11,159.4,hosanagara,23.4,159.36,187.23,bhadravathi,44.59,154.28,311.8258697
26-04-2023,Shivmogga,Thirthahalli,34.99006437,194.2592713,195.7298783,Summer,Sagara,36.39173525,133.2436094,160.2241224,Shikaripura,43.0593899,246.5210869,255.8059645,soraba,33.08,148.84,153.72,hosanagara,23.44,120.92,139.34,bhadravathi,29.77,160.82,369.1745878
27-04-2023,Shivmogga,Thirthahalli,34.49875276,191.0814346,191.8907752,Summer,Sagara,28.61079621,357.2279215,396.1956827,Shikaripura,39.55282769,419.3925559,509.1657825,soraba,36.76,188.17,201.77,hosanagara,24.21,174.27,204.74,bhadravathi,44.86,116.2,269.1687743
28-04-2023,Shivmogga,Thirthahalli,32.38949869,188.9571203,192.1576447,Summer,Sagara,42.62045758,125.127946,141.9858398,Shikaripura,21.09942121,314.5528696,387.2183445,soraba,33.05,149.1,196.9,hosanagara,36.31,171.9,192.93,bhadravathi,36.43,135.54,329.1559027
29-04-2023,Shivmogga,Thirthahalli,32.97485835,226.2806618,226.4289695,Summer,Sagara,24.57882995,260.4592878,279.2076926,Shikaripura,39.87643895,303.1619758,400.2131549,soraba,27.53,188.86,210.72,hosanagara,24.39,112.07,116.35,bhadravathi,35.09,118.92,251.2698539
30-04-2023,Shivmogga,Thirthahalli,33.23150359,207.1484119,208.6899671,Summer,Sagara,39.2771304,272.675341,310.6380627,Shikaripura,23.74665975,496.1574531,499.2469125,soraba,28,199.63,207.44,hosanagara,30.32,157.93,168.36,bhadravathi,38.29,173.85,308.0260978
01-05-2023,Shivmogga,Thirthahalli,29.82987432,200.1100424,198.3403664,Summer,Sagara,39.8288617,402.0807037,449.4150488,Shikaripura,30.01878552,153.8571068,167.9247784,soraba,34,157.77,185.84,hosanagara,25.59,190.29,233.59,bhadravathi,33.84,153.87,409.6650407
02-05-2023,Shivmogga,Thirthahalli,30.14954939,220.7908067,224.8138251,Summer,Sagara,39.72914606,225.661054,323.2644024,Shikaripura,20.28491664,341.8127914,366.7994965,soraba,27.54,176.13,183.3,hosanagara,42.74,130.53,157.34,bhadravathi,25.08,104.36,280.1366931
03-05-2023,Shivmogga,Thirthahalli,31.11988914,201.0953545,201.5666894,Summer,Sagara,42.92398798,484.7753798,496.8961028,Shikaripura,23.23162873,237.4386914,284.5949794,soraba,29.09,159.24,178.03,hosanagara,21.01,184.17,206.86,bhadravathi,41.67,146.94,326.8221018
04-05-2023,Shivmogga,Thirthahalli,32.75531246,212.7343126,213.5785876,Summer,Sagara,33.11689802,465.9402374,508.9376532,Shikaripura,37.91752929,147.2933164,244.1463713,soraba,21.06,129.79,175.79,hosanagara,36.81,172.85,181.28,bhadravathi,42.59,127.41,315.0110598
05-05-2023,Shivmogga,Thirthahalli,31.87402175,193.1394064,195.0531415,Summer,Sagara,37.30775818,353.8148047,419.5185647,Shikaripura,31.63987011,151.6135749,191.3914057,soraba,22.34,193,230.34,hosanagara,44.94,152.48,177.63,bhadravathi,30.16,166.53,307.2739455
06-05-2023,Shivmogga,Thirthahalli,31.37615261,206.2693394,209.0925141,Summer,Sagara,41.48101617,351.5462042,356.9910224,Shikaripura,25.6857417,102.3887289,164.5523187,soraba,20.63,104.61,140.74,hosanagara,41.06,155.16,183.15,bhadravathi,39.45,105.02,355.7401785
07-05-2023,Shivmogga,Thirthahalli,31.65733346,209.0248792,212.6362209,Summer,Sagara,44.30879121,271.892576,328.0489561,Shikaripura,34.25560535,248.2872388,326.0963122,soraba,41.19,156.1,191.53,hosanagara,38.26,174.68,222.8,bhadravathi,20.04,191.13,328.1422817
08-05-2023,Shivmogga,Thirthahalli,30.03902413,206.0395589,206.5299713,Summer,Sagara,44.80885741,127.0431116,191.5637639,Shikaripura,40.65064485,498.3373089,557.2183088,soraba,27.7,162.34,166.2,hosanagara,38.15,100.14,103.51,bhadravathi,26.64,113.47,249.9572977
09-05-2023,Shivmogga,Thirthahalli,33.22279292,210.7875343,212.6032854,Summer,Sagara,35.01966821,146.3351135,239.2758531,Shikaripura,21.44516782,427.9436495,500.5540352,soraba,43.81,160.06,179.55,hosanagara,43.29,174.2,175.57,bhadravathi,24.67,135.16,274.1263654
10-05-2023,Shivmogga,Thirthahalli,31.40919414,209.7734357,213.7639032,Summer,Sagara,22.74239184,144.5366078,235.6621401,Shikaripura,41.52985183,265.2705745,270.1508507,soraba,36.85,127.54,145.77,hosanagara,23.41,183.94,213.17,bhadravathi,40.31,127.41,295.6859712
11-05-2023,Shivmogga,Thirthahalli,32.72063767,199.0389412,203.4151636,Summer,Sagara,42.77322874,203.13573,271.182796,Shikaripura,40.52848301,411.8692962,424.8156548,soraba,43.25,113.06,157.91,hosanagara,20.31,174.92,179.43,bhadravathi,26.31,106.5,250.3474949
12-05-2023,Shivmogga,Thirthahalli,30.69149952,214.0007887,216.9262925,Summer,Sagara,36.29161473,287.4059114,291.0468514,Shikaripura,30.98371578,389.7914667,467.0607703,soraba,41.29,168.17,193.41,hosanagara,39.76,174,197.94,bhadravathi,32.06,154.27,419.6286468
13-05-2023,Shivmogga,Thirthahalli,33.11063521,200.1575008,202.6515369,Summer,Sagara,38.08342934,401.7979811,457.7925509,Shikaripura,37.61710601,328.0862429,409.7972001,soraba,33.76,170.31,194.99,hosanagara,21.17,174.73,192.72,bhadravathi,35.56,174.03,354.4704054
14-05-2023,Shivmogga,Thirthahalli,31.31945734,200.9278589,201.4855302,Summer,Sagara,31.72205455,338.8276393,387.4264313,Shikaripura,44.51832748,178.0699455,192.7929569,soraba,36.62,133.29,134.94,hosanagara,30.79,120.8,146.77,bhadravathi,30.79,116.17,370.1923218
15-05-2023,Shivmogga,Thirthahalli,32.96647494,216.7435106,220.9600121,Summer,Sagara,25.29361352,411.2282385,506.309614,Shikaripura,35.45355261,420.4353279,486.9680743,soraba,35.96,190.58,218.96,hosanagara,23.86,169.13,183.1,bhadravathi,31.67,184.79,313.871878
16-05-2023,Shivmogga,Thirthahalli,32.04563885,193.5877719,196.739065,Summer,Sagara,37.89590733,412.5475963,488.8149448,Shikaripura,29.60427048,103.1684642,105.3944092,soraba,23.71,185.74,207.04,hosanagara,38.91,179.92,226.53,bhadravathi,39.46,125.3,242.3380909
17-05-2023,Shivmogga,Thirthahalli,31.14954473,207.9527588,209.0656118,Summer,Sagara,20.66661019,189.2596053,275.6343377,Shikaripura,29.4633855,225.8793725,249.8922565,soraba,41.43,122.44,169.17,hosanagara,27.26,138.81,156.84,bhadravathi,37.56,132.66,302.9153344
18-05-2023,Shivmogga,Thirthahalli,32.99922119,203.5820502,205.0892353,Summer,Sagara,41.9113125,163.5942513,232.4319445,Shikaripura,21.94173628,363.3410842,430.9466957,soraba,44.5,134.69,145.39,hosanagara,28.38,106.12,122.9,bhadravathi,26.77,105.49,437.2668174
19-05-2023,Shivmogga,Thirthahalli,33.04995668,191.5799368,193.1691545,Summer,Sagara,31.68159782,324.2522787,364.5478919,Shikaripura,28.6343993,442.3450678,502.0758576,soraba,22.98,167.29,204.71,hosanagara,27.63,191.28,232.3,bhadravathi,28.46,103.07,346.1573126
20-05-2023,Shivmogga,Thirthahalli,33.17674369,205.7930532,206.8944576,Summer,Sagara,37.21639543,197.8670904,225.0136098,Shikaripura,39.85997288,308.8074763,396.5154992,soraba,29.22,177.05,214.2,hosanagara,37.67,191.65,197.35,bhadravathi,29.88,177.15,332.4555487
21-05-2023,Shivmogga,Thirthahalli,33.44812722,206.1359654,210.3312903,Summer,Sagara,39.61625158,283.9807395,319.9451185,Shikaripura,35.77873074,261.6336174,264.0873678,soraba,42.58,141.69,145.95,hosanagara,23.91,109.39,129.12,bhadravathi,34.71,140.06,346.0821273
22-05-2023,Shivmogga,Thirthahalli,33.01673313,218.7314896,221.366913,Summer,Sagara,40.50601126,377.4746647,402.8621438,Shikaripura,34.10119996,271.2734355,318.1267219,soraba,39.62,132.71,156.44,hosanagara,28.26,169.88,188.23,bhadravathi,38.13,112.82,356.8539343
23-05-2023,Shivmogga,Thirthahalli,34.34083633,191.1572093,192.6918369,Summer,Sagara,31.37910304,290.6884661,365.1853026,Shikaripura,20.2763445,311.9726121,354.9560626,soraba,22.12,163.99,173.42,hosanagara,30.69,134.78,135.8,bhadravathi,29.73,149.31,321.546752
24-05-2023,Shivmogga,Thirthahalli,31.92938245,196.4270617,200.2190653,Summer,Sagara,31.43083503,220.9166826,241.0107568,Shikaripura,22.66807691,389.6837939,466.3564618,soraba,41.02,109.33,126.56,hosanagara,38.9,129.42,153.35,bhadravathi,36.07,151.05,362.4716924
25-05-2023,Shivmogga,Thirthahalli,30.5106209,206.0247871,210.8263349,Summer,Sagara,21.95671645,202.0128125,280.0381342,Shikaripura,38.78200371,118.6185804,164.2654548,soraba,44.58,126.25,167.68,hosanagara,42.3,134.62,164.51,bhadravathi,43.09,114.61,421.1131703
26-05-2023,Shivmogga,Thirthahalli,31.1452021,224.306043,227.2268917,Summer,Sagara,22.51278858,238.8740562,331.6660257,Shikaripura,20.98225835,322.2504337,370.3976305,soraba,39.77,108.26,136.35,hosanagara,39.95,147.56,193.55,bhadravathi,31.22,132.26,414.1569743
27-05-2023,Shivmogga,Thirthahalli,31.31926583,213.4381351,214.0056851,Summer,Sagara,30.83677414,461.1402193,466.9565562,Shikaripura,35.26361257,438.8160979,520.5716822,soraba,37.74,191.97,229.52,hosanagara,23.75,175.09,176.22,bhadravathi,44.81,147.2,342.5740391
28-05-2023,Shivmogga,Thirthahalli,29.97218793,214.2166758,216.5143574,Summer,Sagara,34.57802949,471.7231301,569.196293,Shikaripura,38.50559032,108.5052066,180.0748415,soraba,23.93,128.39,164.36,hosanagara,41.14,184.93,218.51,bhadravathi,29.13,137.88,232.7563061
29-05-2023,Shivmogga,Thirthahalli,30.87119516,200.6034738,203.7044657,Summer,Sagara,36.9280815,366.5324513,400.763808,Shikaripura,40.12803208,366.8317005,407.9215772,soraba,26.42,165.31,213.54,hosanagara,29.35,123.31,138.86,bhadravathi,24.06,138.25,308.6391785
30-05-2023,Shivmogga,Thirthahalli,33.04185479,219.0779903,223.4247139,Summer,Sagara,26.29075619,475.7094564,524.0249234,Shikaripura,44.23205133,218.6352505,294.8070037,soraba,28.16,150.57,189.84,hosanagara,32.32,141.46,152.51,bhadravathi,43.04,113.37,383.907003
31-05-2023,Shivmogga,Thirthahalli,30.64306585,209.8255929,212.7960367,Summer,Sagara,37.53106957,463.9748064,476.6366747,Shikaripura,31.79825709,160.3165761,244.7800518,soraba,32.27,190.77,239.59,hosanagara,23.5,147.47,186.61,bhadravathi,42.12,134.94,372.1201525
01-06-2023,Shivmogga,Thirthahalli,32.07997696,208.6388496,211.9628894,Summer,Sagara,33.75552259,454.9100596,467.8391975,Shikaripura,44.02677217,349.8494945,443.2549119,soraba,43.48,111.21,112.41,hosanagara,26.65,187.47,229.83,bhadravathi,29.57,151.09,248.7661562
02-06-2023,Shivmogga,Thirthahalli,34.52688807,201.3105995,203.9333421,Summer,Sagara,27.42093106,290.995529,387.6117265,Shikaripura,39.34705321,129.1215284,228.550274,soraba,35.66,189,218.9,hosanagara,31.01,182.4,231.35,bhadravathi,34.66,171.27,303.4454486
03-06-2023,Shivmogga,Thirthahalli,31.1379629,216.7798531,217.7719343,Summer,Sagara,43.1220786,128.1693952,186.1988752,Shikaripura,44.95151515,138.3844164,218.6510939,soraba,39.74,170.25,171.97,hosanagara,32.91,175.96,198.9,bhadravathi,38.59,158.55,268.7769692
04-06-2023,Shivmogga,Thirthahalli,33.87502873,215.9378513,218.4640962,Summer,Sagara,25.84730808,115.6548901,138.3847752,Shikaripura,34.07580053,403.9211749,471.2367996,soraba,39.58,135.56,168.9,hosanagara,20.33,139.14,156.8,bhadravathi,22.44,160.92,267.3612074
05-06-2023,Shivmogga,Thirthahalli,32.24142941,207.5088496,211.2846425,Summer,Sagara,20.89794068,198.8514862,264.3064341,Shikaripura,26.59843125,363.2592613,425.7862657,soraba,29.91,160.75,182.14,hosanagara,43.52,113.04,133.5,bhadravathi,28.18,113.42,349.2268902
06-06-2023,Shivmogga,Thirthahalli,31.12753875,204.8380485,207.600337,Summer,Sagara,28.46536183,166.5205607,231.3299616,Shikaripura,23.25972495,178.9383295,190.8726904,soraba,24.37,191.6,219.69,hosanagara,31.53,182.01,230.58,bhadravathi,43.9,198.94,380.7526098
07-06-2023,Shivmogga,Thirthahalli,33.37610452,186.3904105,184.5145209,Summer,Sagara,38.24577654,161.068241,183.7077985,Shikaripura,27.54104449,193.3583545,208.6927881,soraba,25.24,180.87,190.66,hosanagara,30.43,179.08,187.95,bhadravathi,42.66,138.29,275.2822416
08-06-2023,Shivmogga,Thirthahalli,31.57526871,187.9073178,191.7121613,Summer,Sagara,32.1672888,117.4934748,135.0071522,Shikaripura,42.12208504,475.8464948,558.507106,soraba,33.53,176.77,194.55,hosanagara,36.34,130.44,176.85,bhadravathi,39.63,129.19,409.8277297
09-06-2023,Shivmogga,Thirthahalli,33.66054404,212.9857717,215.6486551,Summer,Sagara,39.12187279,113.7620913,206.6118913,Shikaripura,34.67492091,133.4940258,226.6187729,soraba,21.69,176.98,212.58,hosanagara,38.3,111.9,141.33,bhadravathi,29.34,184.55,262.0070794
10-06-2023,Shivmogga,Thirthahalli,31.33807285,189.4348174,190.8299801,Summer,Sagara,39.54128623,445.7267416,502.0165129,Shikaripura,21.57036019,330.9596397,371.60646,soraba,33.69,177.58,196.78,hosanagara,21,114.65,134.58,bhadravathi,23.61,199.44,395.2794513
11-06-2023,Shivmogga,Thirthahalli,31.87977675,210.2284002,212.8435023,Summer,Sagara,40.88676246,444.923456,514.9627132,Shikaripura,32.459324,445.8242563,454.1442621,soraba,31.22,102.14,108.32,hosanagara,37.22,143.93,173.69,bhadravathi,23.88,164.39,218.5905473
12-06-2023,Shivmogga,Thirthahalli,31.39897713,187.5177549,191.3379278,Summer,Sagara,33.46238637,324.521454,418.671676,Shikaripura,37.46469814,274.8271224,354.7880124,soraba,33.21,135.35,157.79,hosanagara,42.35,146.36,194.31,bhadravathi,20.1,109.58,290.8801204
13-06-2023,Shivmogga,Thirthahalli,31.77482947,187.4416502,188.0706602,Summer,Sagara,25.75386856,304.1138282,377.3921891,Shikaripura,41.16533506,180.9161613,216.6985963,soraba,39.47,157.01,164.67,hosanagara,41.63,160.19,176.58,bhadravathi,30.11,199.76,312.3687496
14-06-2023,Shivmogga,Thirthahalli,32.94618473,210.5775822,211.3437018,Summer,Sagara,42.74114911,287.2261877,335.9694717,Shikaripura,33.78876233,227.9184051,286.0223429,soraba,24.34,125.42,170.46,hosanagara,29.83,107.13,140.76,bhadravathi,38.44,143.89,318.2542366
15-06-2023,Shivmogga,Thirthahalli,34.12529541,216.2559224,217.4165424,Summer,Sagara,33.01137043,268.8919907,289.6367937,Shikaripura,36.00946632,477.4235014,547.5261544,soraba,30.95,182.39,199.67,hosanagara,36.7,193.89,217.07,bhadravathi,27.74,188.89,305.8833696
16-06-2023,Shivmogga,Thirthahalli,34.86020961,208.3646962,213.2246764,Summer,Sagara,33.63672285,317.0061166,389.4437449,Shikaripura,32.60249399,394.6501248,427.0384256,soraba,40.75,190.88,231.07,hosanagara,24.56,163.69,184.85,bhadravathi,34.65,158.44,286.5200445
17-06-2023,Shivmogga,Thirthahalli,31.22705949,201.1239853,205.4219092,Summer,Sagara,38.18803768,251.5364589,326.3429417,Shikaripura,20.18319355,247.6420744,341.3592897,soraba,37.13,107.66,135.76,hosanagara,39.19,196.78,203.03,bhadravathi,44.13,180.86,274.5029927
18-06-2023,Shivmogga,Thirthahalli,30.01125688,200.9452796,202.6333881,Summer,Sagara,39.07644149,376.5793839,455.176861,Shikaripura,38.63958761,464.9847459,508.1360637,soraba,33.59,138.56,175.26,hosanagara,27.83,175.65,207.89,bhadravathi,22.82,151.45,324.6938651
19-06-2023,Shivmogga,Thirthahalli,32.9169471,206.259917,208.7360144,Summer,Sagara,38.3555682,327.3807136,357.0757507,Shikaripura,35.88709931,108.1943389,119.6850643,soraba,35.61,132.79,143.4,hosanagara,21.75,105.05,144.8,bhadravathi,44.92,113.08,209.3196117
20-06-2023,Shivmogga,Thirthahalli,33.82005986,194.3881847,193.5260663,Summer,Sagara,29.36245751,377.2086104,408.625954,Shikaripura,35.59483242,364.8164925,459.7685164,soraba,36.77,172.45,185.02,hosanagara,42.22,190.46,213.99,bhadravathi,39.27,107.25,330.2586241
21-06-2023,Shivmogga,Thirthahalli,34.067803,216.1391357,217.461827,Summer,Sagara,25.74003483,358.1112746,444.224891,Shikaripura,32.68728839,356.1129445,394.5298903,soraba,22.92,187.46,228.44,hosanagara,39.86,137.25,176.93,bhadravathi,32.52,111.89,359.9171376
22-06-2023,Shivmogga,Thirthahalli,31.96844404,200.0909271,199.9798567,Summer,Sagara,24.49402567,104.4470779,173.8250673,Shikaripura,39.00262466,449.4928891,523.9852633,soraba,35.78,141.03,171.92,hosanagara,35.32,117.95,147.16,bhadravathi,29.74,180.8,328.5410738
23-06-2023,Shivmogga,Thirthahalli,31.91173763,200.2911089,200.9275358,Summer,Sagara,41.58280506,419.4926311,457.2725209,Shikaripura,28.74844029,332.271132,397.1050256,soraba,41.25,166.55,178.49,hosanagara,20.82,108.85,137.12,bhadravathi,39.87,149.85,261.4861341
24-06-2023,Shivmogga,Thirthahalli,33.06933086,224.059945,227.8093754,Summer,Sagara,34.76136774,239.7414373,333.5326222,Shikaripura,36.83278011,237.4678867,325.5721714,soraba,27.33,132.18,161.9,hosanagara,25.85,155.42,196.8,bhadravathi,36.61,104.83,331.979305
25-06-2023,Shivmogga,Thirthahalli,33.48888361,198.2360773,196.5246045,Summer,Sagara,40.29688373,129.7112112,193.6132151,Shikaripura,28.43345566,165.8532,233.4284298,soraba,25.63,155.89,203.09,hosanagara,32.43,101,108.92,bhadravathi,36.54,196.19,354.7965163
26-06-2023,Shivmogga,Thirthahalli,33.56949501,205.6865995,206.0299943,Summer,Sagara,30.02187739,439.0985086,462.652459,Shikaripura,36.95028065,312.3909968,380.7201355,soraba,43.5,150.98,163.41,hosanagara,23.37,103.74,116.4,bhadravathi,22.8,158.55,309.3056515
27-06-2023,Shivmogga,Thirthahalli,34.03927206,205.4304747,206.2026254,Summer,Sagara,27.69704922,470.2621976,481.6137344,Shikaripura,43.39388199,275.4635022,362.6745086,soraba,44.8,171.12,197.11,hosanagara,37.89,112.85,122.5,bhadravathi,21.69,180.98,372.7110831
